Trip_ID,Route_ID,Route_Name,Route_Description,Origin,Destination,Representative_Stop,Latitude,Longitude,Date,Hour,Minute,Weekday,Is_Weekend,Month,Season,Peak_Hour,Weather,Temperature_C,Rainfall_mm,Humidity_pct,Traffic_Level,Traffic_Index,Distance_km_Proxy,Scheduled_Arrival,Actual_Arrival_Simulated,Delay_Minutes,Delay_Severity,Passenger_Count_Simulated,Passenger_Disruption_Score,Transport_Data_Source,Transport_Data_Status,Weather_Data_Status,Traffic_Data_Status,Delay_Data_Status,Passenger_Data_Status,Representative_Coordinate_Note
CHN117936,22140,154 CT5,Poonamallee Terminus TO Royapuram,Poonamallee Terminus,Royapuram,Choolai Post Office,13.09025,80.26533,2025-04-21,15,20,Monday,0,4,Summer,0,Clear,28.9,0.0,63.9,Low,14.5,14.1,15:20,2025-04-21 15:21,1.0,On Time,53,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117937,20107,S43 R,Icf TO Pudur,Icf,Pudur,Putru Kovil,12.83164,80.07157,2025-12-13,11,10,Saturday,1,12,Northeast_Monsoon,0,Rainy,26.8,3.68,76.0,Moderate,51.4,18.68,11:10,2025-12-13 11:15,5.6,Moderate,30,15.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117938,19242,64K CT1,K.Kannadasan Nagar TO Perambur B.T,K.Kannadasan Nagar,Perambur B.T,Semilivaram Or Nallur Toll Plaza,13.21755,80.16945,2025-08-17,22,35,Sunday,1,8,Southwest_Monsoon,0,Heavy Rain,30.7,7.22,83.8,Moderate,57.3,17.56,22:35,2025-08-17 22:45,10.1,Moderate,43,21.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117939,16562,22,Ayanavaram TO Anna Square,Ayanavaram,Anna Square,Gerugambakkam,13.01556,80.13667,2025-05-10,16,25,Saturday,1,5,Summer,0,Cloudy,34.8,0.0,72.4,Moderate,32.5,25.9,16:25,2025-05-10 16:33,8.1,Moderate,21,10.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117940,22949,70LCt,Guindy Tvk Estate TO Korattur,Guindy Tvk Estate,Korattur,D G P Office,13.04344,80.27778,2025-09-17,13,45,Wednesday,0,9,Southwest_Monsoon,0,Clear,28.4,0.0,61.5,Moderate,58.7,13.59,13:45,2025-09-17 13:47,2.1,On Time,43,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117941,22226,120Ct CT1,Royapuram TO Avadi B.T,Royapuram,Avadi B.T,Nasarath,13.18441,79.94662,2026-05-26,18,30,Tuesday,0,5,Summer,1,Clear,29.5,0.0,59.0,High,66.1,11.5,18:30,2026-05-26 18:44,14.7,Moderate,58,29.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117942,23388,114 CT7,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,Jothi Nagar Noothanceri,12.89598,80.1727,2025-11-03,9,30,Monday,0,11,Northeast_Monsoon,1,Cloudy,26.3,0.0,70.9,Very High,96.4,15.54,09:30,2025-11-03 09:47,17.6,Severe,80,80.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117943,17037,S60,Anna Nagar West TO M.G.R.Koyambedu,Anna Nagar West,M.G.R.Koyambedu,Aminjikarai,13.07386,80.2256,2025-07-08,22,10,Tuesday,0,7,Southwest_Monsoon,0,Clear,31.8,0.0,72.2,Low,29.5,11.64,22:10,2025-07-08 22:15,5.2,Moderate,48,24.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117944,23061,552K,Keelkattalai TO Thiruporur,Keelkattalai,Thiruporur,Vhs Hospital,13.00359,80.24733,2025-09-03,18,15,Wednesday,0,9,Southwest_Monsoon,1,Heavy Rain,30.5,7.99,98.0,Very High,100.0,10.27,18:15,2025-09-03 18:41,26.3,Severe,65,65.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117945,23833,21G CT11,Central Depot TO  Island ground,Central Depot,Island ground,Mettukuppam,13.05661,80.17396,2025-11-27,16,0,Thursday,0,11,Northeast_Monsoon,0,Rainy,25.7,0.94,90.2,Low,25.5,26.73,16:00,2025-11-27 16:07,7.1,Moderate,41,20.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117946,13384,S40,Nehru Nagar TO Indira Nagar,Nehru Nagar,Indira Nagar,Chrompet Govt. Hospital,12.94328,80.1337,2025-03-25,9,55,Tuesday,0,3,Summer,1,Clear,27.9,0.0,73.2,Very High,84.2,12.11,09:55,2025-03-25 10:11,16.3,Severe,50,50.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117947,12009,558P,Ponneri TO Perumbedukuppam,Ponneri,Perumbedukuppam,Ganga Theatre,13.12533,80.21769,2025-11-03,11,45,Monday,0,11,Northeast_Monsoon,0,Clear,25.8,0.0,79.2,Low,20.6,20.11,11:45,2025-11-03 11:46,1.5,On Time,40,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117948,20109,S43 R,Pudur TO Icf,Pudur,Icf,Vathal Thottam,13.06205,80.11299,2025-01-19,22,15,Sunday,1,1,Winter,0,Clear,28.4,0.0,45.2,Low,37.4,24.12,22:15,2025-01-19 22:20,5.5,Moderate,52,26.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117949,11781,547A,M.K.B.Nagar TO Vallalar Nagar,M.K.B.Nagar,Vallalar Nagar,Tea Kadai Saraswati Nagar,13.13448,80.14134,2026-04-11,17,30,Saturday,1,4,Summer,0,Clear,30.4,0.0,63.0,Low,17.7,25.28,17:30,2026-04-11 17:36,6.5,Moderate,33,16.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117950,20295,T29C CT,Thiruvanmiyur TO Periyar Nagar,Thiruvanmiyur,Periyar Nagar,Saidapet Bridge,13.01968,80.2244,2025-11-29,7,35,Saturday,1,11,Northeast_Monsoon,0,Clear,25.8,0.0,66.3,Moderate,37.5,27.0,07:35,2025-11-29 07:38,3.3,On Time,56,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117951,361,S17,Mandaveli Terminus TO Guindy Rs,Mandaveli Terminus,Guindy Rs,Pachaiyappas College,13.07583,80.23468,2025-03-04,19,15,Tuesday,0,3,Summer,1,Cloudy,29.9,0.0,74.8,Very High,80.1,14.91,19:15,2025-03-04 19:35,20.0,Severe,70,70.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117952,18940,147B CT,Thyagaraya Nagar TO Anna Nagar West,Thyagaraya Nagar,Anna Nagar West,Kandigai,12.85097,80.14058,2025-09-12,7,10,Friday,0,9,Southwest_Monsoon,1,Clear,32.0,0.0,70.6,High,93.2,13.69,07:10,2025-09-12 07:20,10.8,Moderate,67,33.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117953,23455,46G CT2,M.G.R.Koyambedu TO Anna Nagar Depot,M.G.R.Koyambedu,Anna Nagar Depot,Karasangal,12.89449,80.04688,2026-04-28,12,55,Tuesday,0,4,Summer,0,Clear,30.1,0.0,67.0,Low,36.0,17.52,12:55,2026-04-28 12:55,0.0,On Time,53,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117954,13142,M18N,Kilambakkam B.T TO Nanganallur,Kilambakkam B.T,Nanganallur,Vembakkam,12.7728,79.95498,2026-06-11,12,20,Thursday,0,6,Southwest_Monsoon,0,Clear,32.0,0.0,58.5,Low,10.1,14.84,12:20,2026-06-11 12:23,3.8,On Time,41,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117955,18330,101,Annanagar East TO Poonamallee,Annanagar East,Poonamallee,Y W C A,13.07954,80.25977,2025-03-16,11,45,Sunday,1,3,Summer,0,Cloudy,26.9,0.0,70.0,Low,13.2,11.29,11:45,2025-03-16 11:48,3.9,On Time,39,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117956,22140,154 CT5,Poonamallee Terminus TO Royapuram,Poonamallee Terminus,Royapuram,Kottamedu,12.7106,80.11056,2025-05-28,13,35,Wednesday,0,5,Summer,0,Clear,31.1,0.0,56.6,Moderate,39.4,14.1,13:35,2025-05-28 13:43,8.6,Moderate,57,28.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117957,16774,109,Adyar B.T TO Kovalam,Adyar B.T,Kovalam,South Colony,13.09226,80.21697,2025-03-20,7,25,Thursday,0,3,Summer,1,Clear,27.8,0.0,72.8,High,54.6,21.87,07:25,2025-03-20 07:39,14.6,Moderate,68,34.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117958,17834,114S,Seemavaram TO Redhills,Seemavaram,Redhills,Nemilicheri,13.12462,80.05051,2025-07-21,16,35,Monday,0,7,Southwest_Monsoon,0,Clear,31.1,0.0,67.5,Low,39.4,13.71,16:35,2025-07-21 16:41,6.5,Moderate,27,13.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117959,22767,54T,Thyagaraya Nagar TO Chembarambakkam,Thyagaraya Nagar,Chembarambakkam,Thiruvalluvar Nagar,13.13448,80.2861,2026-04-16,17,20,Thursday,0,4,Summer,1,Clear,34.9,0.0,60.3,Very High,92.9,20.25,17:20,2026-04-16 17:46,26.2,Severe,66,66.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117960,17087,78,Velachery TO Thiruvanmiyur,Velachery,Thiruvanmiyur,Guindy Bus Terminus,13.00928,80.21128,2026-01-21,20,15,Wednesday,0,1,Winter,1,Clear,23.5,0.0,55.6,Moderate,50.1,22.48,20:15,2026-01-21 20:24,9.0,Moderate,54,27.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117961,23620,114 R4,M.G.R.Koyambedu TO Redhills,M.G.R.Koyambedu,Redhills,GUINDY,13.01155,80.21259,2025-05-21,13,45,Wednesday,0,5,Summer,0,Clear,30.4,0.0,66.0,Low,23.8,14.48,13:45,2025-05-21 13:50,5.4,Moderate,33,16.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117962,23388,114 CT7,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,Murugan Kovil Mangadu,13.02038,80.13319,2025-06-27,14,45,Friday,0,6,Southwest_Monsoon,0,Clear,30.6,0.0,77.6,Low,14.9,15.54,14:45,2025-06-27 14:45,0.0,On Time,37,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117963,23405,153P,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,Kothari,13.22261,80.32785,2025-12-01,7,40,Monday,0,12,Northeast_Monsoon,1,Rainy,24.5,1.1,79.3,Very High,100.0,22.98,07:40,2025-12-01 08:00,20.8,Severe,52,52.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117964,23414,16J,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,New Erumai Vetti Palayam,13.23712,80.11893,2025-11-22,11,40,Saturday,1,11,Northeast_Monsoon,0,Clear,27.0,0.0,60.9,Low,27.2,25.94,11:40,2025-11-22 11:45,5.4,Moderate,26,13.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117965,21174,18P CT3,Royapuram TO  Ngo Colony,Royapuram,Ngo Colony,Corporation School Office,13.0565,80.24249,2025-09-11,15,50,Thursday,0,9,Southwest_Monsoon,0,Clear,28.0,0.0,64.4,Moderate,47.8,11.8,15:50,2025-09-11 15:54,4.8,On Time,30,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117966,19404,S79,Alandur Gandhi Market TO Pallavaram R.S,Alandur Gandhi Market,Pallavaram R.S,Anna Road Or Mount Road Post Office,13.06632,80.26872,2025-08-18,12,20,Monday,0,8,Southwest_Monsoon,0,Cloudy,31.2,0.0,72.2,Low,23.9,24.31,12:20,2025-08-18 12:20,0.0,On Time,23,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN117967,23833,21G CT11,Central Depot TO  Island ground,Central Depot,Island ground,Kadhavoor Road Junction,13.18631,80.05892,2026-05-26,22,0,Tuesday,0,5,Summer,0,Clear,34.6,0.0,71.5,Low,34.7,26.73,22:00,2026-05-26 22:04,4.0,On Time,62,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
